Unnamed: 0,Time,Lat,Lon,Street,Visibility(km),Wind_Speed(km/h),Precipitation(mm),Astronomical_Twilight,road_closure,Date
6844,08:30:00,40.834126,-73.949951,Marginal Street,16.09,13.04,,Day,False,2018-04-13
6845,14:00:00,40.782818,-73.943871,East 96th Street,16.09,11.1,,Day,True,2018-04-13
6846,14:30:00,40.847397,-73.93409,5th Avenue,16.09,11.1,,Day,True,2018-04-13
6847,17:00:00,40.850067,-73.944817,George Washington Bridge,14.48,14.81,,Day,False,2018-04-14
6848,18:30:00,40.831905,-73.935287,Harlem River Drive South,12.87,11.1,,Day,False,2018-04-14
6849,18:30:00,40.714073,-73.974037,Williamsburg Bridge,9.66,29.61,,Day,False,2018-04-15
6850,06:00:00,40.735397,-73.974899,FDR Drive,8.05,38.95,252.22,Day,False,2018-04-16
6851,06:00:00,40.785057,-73.93,Robert F Kennedy Bridge East,3.22,9.33,1.78,Day,True,2018-04-16
6852,11:00:00,40.849487,-73.942047,George Washington Bridge,6.44,11.1,0.51,Day,True,2018-04-16
6853,08:30:00,40.760929,-73.967049,3rd Avenue,16.09,9.33,,Day,True,2018-04-17
6854,10:30:00,40.849747,-73.94315300000002,George Washington Bridge,16.09,16.74,,Day,False,2018-04-17
6855,11:00:00,40.759968,-73.964798,2nd Avenue,16.09,16.74,,Day,False,2018-04-17
6856,19:30:00,40.84737,-73.928352,Harlem River Drive North,16.09,27.84,,Day,False,2018-04-17
6857,08:00:00,40.800598,-73.958069,Frederick Douglass Cir,16.09,,,Day,True,2018-04-18
6858,14:00:00,40.7789,-73.943275,FDR Drive,16.09,14.81,,Day,True,2018-04-18
6859,19:00:00,40.850067,-73.944817,George Washington Bridge,16.09,,,Day,False,2018-04-18
6860,10:30:00,40.849564,-73.942245,5th Avenue,16.09,14.81,0.0,Day,False,2018-04-19
6861,11:30:00,40.850067,-73.944817,George Washington Bridge,16.09,11.1,0.0,Day,False,2018-04-19
6862,12:00:00,40.850067,-73.944817,George Washington Bridge,16.09,11.1,0.0,Day,False,2018-04-19
6863,12:30:00,40.850067,-73.944817,George Washington Bridge,16.09,9.33,0.0,Day,False,2018-04-19
6864,22:00:00,40.782818,-73.943871,East 96th Street,16.09,14.81,,Night,False,2018-04-19
6865,07:00:00,40.741264,-73.975342,East 30th Street,16.09,16.74,,Day,True,2018-04-20
6866,10:30:00,40.754665,-73.9758,East 46th Street,16.09,7.4,,Day,True,2018-04-20
6867,12:30:00,40.850067,-73.944817,George Washington Bridge,16.09,9.33,,Day,False,2018-04-20
6868,15:00:00,40.846363,-73.931587,Trans-Manhattan Expy West,16.09,16.74,,Day,False,2018-04-20
6869,03:00:00,40.778885,-73.943268,FDR Drive,16.09,9.33,,Night,True,2018-04-21
6870,04:00:00,40.84584,-73.931061,5th Avenue,16.09,7.4,,Night,False,2018-04-21
6871,00:00:00,40.804268,-73.931,Harlem River Drive North,16.09,5.63,,Night,False,2018-04-22
6872,12:00:00,40.735397,-73.974899,FDR Drive,16.09,13.04,,Day,True,2018-04-22
6873,13:00:00,40.848686,-73.93735500000003,5th Avenue,16.09,7.4,,Day,True,2018-04-22
6874,15:30:00,40.768997,-73.948715,FDR Drive,16.09,9.33,,Day,False,2018-04-22
6875,16:00:00,40.850029,-73.944069,George Washington Bridge,16.09,9.33,,Day,True,2018-04-22
6876,21:30:00,40.823849,-73.934402,Harlem River Drive North,16.09,5.63,,Night,True,2018-04-22
6877,11:00:00,40.849651,-73.942688,George Washington Bridge,16.09,5.63,,Day,True,2018-04-23
6878,13:30:00,40.850067,-73.944817,George Washington Bridge,16.09,16.74,,Day,True,2018-04-24
6879,15:30:00,40.715923,-73.975983,FDR Drive,16.09,18.51,253.75,Day,False,2018-04-24
6880,16:30:00,40.846581,-73.932121,Trans-Manhattan Expy West,16.09,11.1,,Day,True,2018-04-24
6881,18:30:00,40.711025,-74.002907,Brooklyn Bridge Walkway,16.09,20.44,,Day,False,2018-04-24
6882,16:00:00,40.747299,-73.96859,FDR Drive,6.44,7.4,0.0,Day,False,2018-04-25
6883,05:00:00,40.793903,-73.932022,FDR Drive,16.09,7.4,0.0,Day,True,2018-04-26
6884,07:00:00,40.848686,-73.93735500000003,5th Avenue,16.09,5.63,,Day,True,2018-04-26
6885,11:30:00,40.759762,-73.960991,Ed Koch Queensboro Bridge West,16.09,5.63,,Day,True,2018-04-26
6886,17:00:00,40.754978,-73.996567,Lincoln Tunl,16.09,,,Day,True,2018-04-26
6887,05:30:00,40.708141,-73.99971,Brooklyn Bridge,16.09,16.74,,Day,False,2018-04-27
6888,06:00:00,40.848686,-73.93735500000003,5th Avenue,16.09,,,Day,True,2018-04-27
6889,08:00:00,40.834126,-73.949951,Marginal Street,16.09,,,Day,True,2018-04-27
6890,15:00:00,40.741783,-73.97242,FDR Drive,11.27,,,Day,False,2018-04-27
6891,17:00:00,40.809277,-73.93494399999999,Harlem River Drive South,3.22,,,Day,False,2018-04-27
6892,18:30:00,40.702225,-74.009171,FDR Drive,9.66,,,Day,False,2018-04-27
6893,19:00:00,40.759762,-73.960991,Ed Koch Queensboro Bridge West,4.83,,,Day,True,2018-04-27
6894,09:30:00,40.84584,-73.931061,5th Avenue,8.05,5.63,,Day,False,2018-04-28
6895,15:30:00,40.846561,-73.932076,Trans-Manhattan Expy West,16.09,5.63,,Day,True,2018-04-28
6896,14:30:00,40.7808,-73.943985,FDR Drive,16.09,7.4,,Day,False,2018-04-29
6897,07:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,,,Day,False,2018-02-28
6898,17:30:00,40.801796,-73.93004599999998,FDR Drive,16.09,7.4,,Day,True,2018-02-28
6899,21:00:00,40.767925,-73.985725,9th Avenue,16.09,,,Night,True,2018-02-28
6900,13:30:00,40.801788,-73.930161,FDR Drive,16.09,11.1,,Day,False,2018-03-01
6901,04:00:00,40.758533,-73.988846,West 44th Street,4.83,16.74,0.76,Night,True,2018-03-02
6902,05:30:00,40.848686,-73.93735500000003,5th Avenue,11.27,20.44,1.02,Day,False,2018-03-02
6903,06:30:00,40.850182,-73.939644,West 180th Street,12.87,11.1,2.29,Day,True,2018-03-02
6904,07:30:00,40.851543,-73.95208000000002,George Washington Bridge,8.05,13.04,1.78,Day,True,2018-03-02
6905,17:00:00,40.850067,-73.944817,George Washington Bridge,16.09,,,Day,True,2018-03-03
6906,22:00:00,40.731255,-73.973656,FDR Drive,16.09,9.33,,Night,False,2018-03-03
6907,02:30:00,40.731255,-73.973656,FDR Drive,16.09,5.63,,Night,False,2018-03-04
6908,14:00:00,40.850067,-73.944817,George Washington Bridge,16.09,18.51,,Day,True,2018-03-04
6909,06:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,5.63,,Day,False,2018-03-05
6910,07:30:00,40.715961,-73.99593399999998,Manhattan Bridge South,16.09,7.4,,Day,False,2018-03-05
6911,08:30:00,40.84584,-73.931061,5th Avenue,16.09,16.74,,Day,True,2018-03-05
6912,10:00:00,40.752724,-73.996803,West 33rd Street,16.09,18.51,,Day,False,2018-03-05
6913,10:00:00,40.710903,-74.003632,Gold Street,16.09,18.51,,Day,False,2018-03-05
6914,11:30:00,40.759762,-73.960991,Ed Koch Queensboro Bridge West,16.09,11.1,,Day,True,2018-03-05
6915,14:30:00,40.707687,-74.000076,FDR Drive,16.09,22.21,,Day,False,2018-03-05
6916,17:00:00,40.84584,-73.931061,5th Avenue,16.09,14.81,,Day,True,2018-03-05
6917,10:00:00,40.850067,-73.944817,George Washington Bridge,16.09,5.63,,Day,True,2018-03-06
6918,11:30:00,40.849846,-73.943657,George Washington Bridge,16.09,7.4,,Day,True,2018-03-06
6919,16:00:00,40.758804,-73.958702,Ed Koch Queensboro Bridge West,16.09,,,Day,True,2018-03-06
6920,17:30:00,40.711147,-74.004372,Frankfort Street,16.09,18.51,,Day,False,2018-03-06
6921,17:30:00,40.84744600000001,-73.934563,5th Avenue,16.09,20.44,,Day,False,2018-03-06
6922,19:30:00,40.7836,-73.985298,Henry Hudson Parkway,16.09,,,Night,False,2018-03-06
6923,19:30:00,40.850155,-73.945335,George Washington Bridge,16.09,,,Night,False,2018-03-06
6924,19:00:00,40.84584,-73.931061,5th Avenue,16.09,13.04,,Day,False,2018-03-08
6925,19:30:00,40.84584,-73.931061,5th Avenue,16.09,13.04,,Night,True,2018-03-08
6926,15:00:00,40.820972,-73.95881700000002,Henry Hudson Parkway,16.09,,,Day,False,2018-03-09
6927,16:00:00,40.846474,-73.932152,5th Avenue,16.09,20.44,,Day,False,2018-03-10
6928,18:00:00,40.850067,-73.944817,George Washington Bridge,16.09,13.04,,Day,True,2018-03-10
6929,18:30:00,40.850067,-73.944817,George Washington Bridge,16.09,14.81,,Day,True,2018-03-10
6930,19:30:00,40.84584,-73.931061,5th Avenue,16.09,5.63,,Day,False,2018-03-11
6931,19:30:00,40.765945,-73.951256,FDR Drive,16.09,5.63,,Day,False,2018-03-11
6932,06:30:00,40.804268,-73.931,Harlem River Drive North,16.09,7.4,,Day,False,2018-03-12
6933,07:00:00,40.80003,-73.954842,West 111th Street,16.09,7.4,,Day,False,2018-03-12
6934,08:00:00,40.776863,-73.955399,3rd Avenue,16.09,7.4,,Day,True,2018-03-12
6935,10:30:00,40.850067,-73.944817,George Washington Bridge,16.09,11.1,,Day,True,2018-03-12
6936,13:30:00,40.737362,-73.974518,FDR Drive,16.09,16.74,0.25,Day,True,2018-03-13
6937,05:00:00,40.847382,-73.934395,5th Avenue,16.09,11.1,,Night,True,2018-03-14
6938,05:00:00,40.848686,-73.93735500000003,5th Avenue,16.09,11.1,,Night,True,2018-03-14
6939,08:30:00,40.735199,-73.985786,3rd Avenue,16.09,24.14,,Day,False,2018-03-14
6940,17:30:00,40.845318,-73.927994,Alexander Hamilton Bridge East,16.09,13.04,,Day,True,2018-03-14
6941,18:30:00,40.819363,-73.95929,West 132nd Street,16.09,16.74,,Day,False,2018-03-14
6942,06:30:00,40.71575900000001,-74.00168599999998,Leonard Street,16.09,9.33,,Day,True,2018-03-15
6943,10:30:00,40.719395,-74.00187700000002,Canal Street,16.09,20.44,,Day,False,2018-03-15
6944,10:30:00,40.724167,-73.973511,East 10th Street,16.09,22.21,,Day,False,2018-03-15
6945,13:30:00,40.849674,-73.942818,George Washington Bridge,16.09,20.44,,Day,False,2018-03-15
6946,21:00:00,40.845734,-73.929459,Harlem River Drive North,16.09,11.1,,Night,True,2018-03-15
6947,21:00:00,40.74802800000001,-73.96817,FDR Drive,16.09,16.74,,Night,False,2018-03-15
6948,03:30:00,40.850067,-73.944817,George Washington Bridge,16.09,14.81,,Night,True,2018-03-16
6949,04:00:00,40.850067,-73.944817,George Washington Bridge,16.09,14.81,,Night,True,2018-03-16
6950,05:00:00,40.819572,-73.934311,Harlem River Drive North,16.09,11.1,,Night,False,2018-03-16
6951,11:00:00,40.752872,-73.99297299999998,8th Avenue,16.09,13.04,,Day,False,2018-03-16
6952,18:30:00,40.737362,-73.974518,FDR Drive,16.09,16.74,,Day,True,2018-03-16
6953,18:30:00,40.735397,-73.974899,FDR Drive,16.09,7.4,,Day,False,2018-03-16
6954,19:30:00,40.760159,-73.957504,FDR Drive,16.09,20.44,,Day,False,2018-03-16
6955,21:00:00,40.74802800000001,-73.96817,FDR Drive,16.09,13.04,,Night,False,2018-03-16
6956,19:30:00,40.718971,-73.974968,E Houston Street,16.09,7.4,,Day,True,2018-03-18
6957,05:30:00,40.788715,-73.937851,F D R Drive,16.09,9.33,,Day,True,2018-03-19
6958,08:30:00,40.850067,-73.944817,George Washington Bridge,16.09,14.81,,Day,False,2018-03-19
6959,10:00:00,40.784355,-73.930061,Robert F Kennedy Bridge East,16.09,9.33,,Day,False,2018-03-20
6960,14:00:00,40.778851,-73.943375,FDR Drive,16.09,20.44,,Day,False,2018-03-20
6961,18:30:00,40.739395,-73.973045,FDR Drive,16.09,14.81,0.0,Day,False,2018-03-20
6962,18:30:00,40.849167,-73.94051400000002,5th Avenue,16.09,14.81,0.0,Day,True,2018-03-20
6963,05:30:00,40.707687,-74.000076,FDR Drive,16.09,35.24,,Day,False,2018-03-21
6964,06:30:00,40.820972,-73.95881700000002,Henry Hudson Parkway,6.44,33.31,0.0,Day,False,2018-03-21
6965,09:30:00,40.707687,-74.000076,FDR Drive,1.29,29.61,,Day,False,2018-03-21
6966,10:00:00,40.782818,-73.943871,East 96th Street,12.87,11.1,,Day,True,2018-03-22
6967,14:00:00,40.736919,-73.974335,FDR Drive,16.09,18.51,,Day,True,2018-03-22
6968,16:30:00,40.809299,-73.93480699999998,Harlem River Drive North,16.09,20.44,,Day,True,2018-03-22
6969,17:00:00,40.758362,-73.958023,Ed Koch Queensboro Bridge East,16.09,11.1,,Day,True,2018-03-22
6970,21:00:00,40.74979,-73.987755,West 34th Street,16.09,5.63,,Night,False,2018-03-22
6971,05:00:00,40.81155,-73.934776,Harlem River Drive South,16.09,9.33,,Day,False,2018-03-23
6972,05:30:00,40.760544,-73.95835100000002,East 62nd Street,16.09,9.33,,Day,False,2018-03-23
6973,07:00:00,40.782818,-73.943871,East 96th Street,16.09,9.33,,Day,True,2018-03-23
6974,10:00:00,40.759762,-73.960991,Ed Koch Queensboro Bridge West,16.09,11.1,,Day,True,2018-03-23
6975,19:00:00,40.820404,-73.936287,West 145th Street,16.09,16.74,,Day,False,2018-03-23
6976,02:30:00,40.850067,-73.944817,George Washington Bridge,16.09,7.4,,Night,True,2018-03-24
6977,19:30:00,40.85002100000001,-73.944839,George Washington Bridge,16.09,,,Day,False,2018-03-24
6978,22:30:00,40.796818,-73.929237,FDR Drive,16.09,5.63,,Night,True,2018-03-24
6979,14:30:00,40.80127,-73.929916,Robert F Kennedy Bridge,16.09,16.74,,Day,False,2018-03-25
6980,16:30:00,40.850067,-73.944817,George Washington Bridge,16.09,20.44,,Day,False,2018-03-25
6981,06:00:00,40.782818,-73.943871,East 96th Street,16.09,7.4,,Day,False,2018-03-26
6982,06:30:00,40.782818,-73.943871,East 96th Street,16.09,7.4,,Day,False,2018-03-26
6983,07:30:00,40.78152100000001,-73.960411,East 86th Street,16.09,9.33,,Day,False,2018-03-26
6984,15:30:00,40.710911,-74.002769,Brooklyn Bridge,16.09,18.51,0.0,Day,True,2018-03-26
6985,14:30:00,40.735397,-73.974899,FDR Drive,16.09,14.81,,Day,False,2018-03-27
6986,16:00:00,40.744293,-73.971283,FDR Drive,16.09,5.63,,Day,True,2018-03-27
6987,08:30:00,40.848686,-73.93735500000003,5th Avenue,16.09,7.4,,Day,False,2018-03-27
6988,18:30:00,40.850117,-73.945305,George Washington Bridge,12.87,,,Day,True,2018-03-28
6989,19:30:00,40.846138,-73.930527,Trans-Manhattan Expy West,16.09,,,Day,False,2018-03-28
6990,21:00:00,40.816509,-73.946556,Frederick Douglass Blvd,16.09,5.63,,Night,False,2018-03-28
6991,23:30:00,40.8494,-73.94136,Trans-Manhattan Expy West,16.09,5.63,,Night,True,2018-03-28
6992,10:30:00,40.799072,-73.974976,Henry Hudson Parkway,2.9,,0.25,Day,True,2018-03-29
6993,13:30:00,40.822651,-73.95129399999998,West 140th Street,8.05,5.63,,Day,False,2018-03-29
6994,04:30:00,40.848686,-73.93735500000003,5th Avenue,8.05,5.63,,Night,False,2018-03-30
6995,05:30:00,40.717663,-73.985573,Williamsburg Bridge West,14.48,11.1,,Day,False,2018-03-30
6996,09:00:00,40.749104,-73.99200400000002,7th Avenue,8.05,5.63,0.0,Day,True,2018-03-30
6997,12:30:00,40.735397,-73.974899,FDR Drive,16.09,9.33,,Day,True,2018-03-30
6998,17:30:00,40.722363,-73.993256,Bowery,16.09,,0.25,Day,True,2018-03-30
6999,20:30:00,40.782818,-73.943871,East 96th Street,16.09,,,Day,False,2018-03-30
7000,08:00:00,40.742233,-73.993279,West 22nd Street,16.09,11.1,,Day,True,2018-01-31
7001,08:00:00,40.74802800000001,-73.96817,FDR Drive,16.09,11.1,,Day,True,2018-01-31
7002,09:00:00,40.850067,-73.944817,George Washington Bridge,16.09,,,Day,False,2018-01-31
7003,13:30:00,40.782818,-73.943871,East 96th Street,16.09,9.33,,Day,False,2018-01-31
7004,15:30:00,40.847607,-73.934898,5th Avenue,,9.33,,Day,False,2018-01-31
7005,16:00:00,40.847218,-73.92845200000002,Washington Bridge,16.09,14.81,,Day,True,2018-01-31
7006,16:30:00,40.750038,-74.008354,12th Avenue,16.09,9.33,,Day,True,2018-01-31
7007,18:00:00,40.75027100000001,-74.00836899999999,12th Avenue,16.09,11.1,,Day,True,2018-01-31
7008,06:30:00,40.799072,-73.974976,Henry Hudson Parkway,16.09,,,Day,False,2018-02-01
7009,09:00:00,40.849667,-73.94277199999998,George Washington Bridge,16.09,9.33,,Day,True,2018-02-01
7010,16:00:00,40.84584,-73.931061,5th Avenue,16.09,,,Day,False,2018-02-01
7011,18:30:00,40.79599,-73.929459,FDR Drive,11.27,,0.25,Day,True,2018-02-01
7012,22:30:00,40.728352,-73.971649,FDR Drive,16.09,,,Night,True,2018-02-01
7013,08:00:00,40.848686,-73.93735500000003,5th Avenue,16.09,11.1,,Day,True,2018-02-02
7014,08:30:00,40.84584,-73.931061,5th Avenue,16.09,22.21,,Day,True,2018-02-02
7015,09:00:00,40.849857,-73.943703,George Washington Bridge,16.09,22.21,,Day,True,2018-02-02
7016,09:30:00,40.74802800000001,-73.96817,FDR Drive,16.09,20.44,,Day,False,2018-02-02
7017,10:30:00,40.849693,-73.943207,George Washington Bridge,16.09,11.1,,Day,True,2018-02-02
7018,20:00:00,40.80127,-73.929916,Robert F Kennedy Bridge,16.09,,,Night,False,2018-02-02
7019,23:30:00,40.785564,-73.984062,Henry Hudson Parkway,16.09,14.81,,Night,False,2018-02-02
7020,03:00:00,40.785057,-73.93,Robert F Kennedy Bridge East,16.09,22.21,,Night,True,2018-02-03
7021,03:30:00,40.850067,-73.944817,George Washington Bridge,16.09,22.21,,Night,True,2018-02-03
7022,13:00:00,40.850067,-73.944817,George Washington Bridge,16.09,18.51,,Day,False,2018-02-03
7023,17:00:00,40.845978,-73.930672,5th Avenue,16.09,,,Day,False,2018-02-03
7024,13:00:00,40.850105,-73.944244,George Washington Bridge,12.87,9.33,,Day,True,2018-02-04
7025,06:30:00,40.831905,-73.935287,Harlem River Drive South,16.09,11.1,,Day,False,2018-02-05
7026,07:30:00,40.848686,-73.93735500000003,5th Avenue,16.09,11.1,,Day,True,2018-02-05
7027,08:00:00,40.851543,-73.95208000000002,George Washington Bridge,12.87,,0.0,Day,False,2018-02-05
7028,08:00:00,40.850067,-73.944817,George Washington Bridge,12.87,,0.0,Day,True,2018-02-05
7029,10:30:00,40.847889,-73.93528,Saint Nicholas Avenue,16.09,24.14,,Day,False,2018-02-05
7030,14:00:00,40.778885,-73.943268,FDR Drive,16.09,9.33,,Day,True,2018-02-05
7031,15:00:00,40.714802,-73.97640200000002,Williamsburg Bridge East,16.09,13.04,,Day,False,2018-02-05
7032,19:30:00,40.845318,-73.927994,Alexander Hamilton Bridge East,16.09,13.04,,Night,False,2018-02-05
7033,07:00:00,40.850067,-73.944817,George Washington Bridge,16.09,9.33,,Day,True,2018-02-06
7034,07:30:00,40.722313,-74.011742,Laight Street,16.09,13.04,,Day,True,2018-02-06
7035,08:30:00,40.792934,-73.947914,East 106th Street,16.09,9.33,,Day,False,2018-02-06
7036,09:00:00,40.790382,-73.949799,East 102nd Street,16.09,9.33,,Day,False,2018-02-06
7037,10:30:00,40.718971,-73.974968,E Houston Street,16.09,,,Day,True,2018-02-06
7038,12:30:00,40.778851,-73.943375,FDR Drive,16.09,5.63,,Day,False,2018-02-06
7039,16:30:00,40.747757,-73.968422,FDR Drive,16.09,,,Day,False,2018-02-06
7040,17:30:00,40.708015,-73.999382,Brooklyn Bridge,16.09,11.1,,Day,True,2018-02-06
7041,20:00:00,40.782818,-73.943871,East 96th Street,16.09,11.1,,Night,True,2018-02-06
7042,05:30:00,40.765228,-73.951904,FDR Drive,16.09,11.1,,Day,False,2018-02-07
7043,07:30:00,40.718971,-73.974968,E Houston Street,16.09,25.91,,Day,False,2018-02-07
7044,11:00:00,40.80651500000001,-73.933311,Harlem River Drive South,6.44,9.33,1.27,Day,False,2018-02-07
7045,06:30:00,40.851543,-73.95208000000002,George Washington Bridge,16.09,13.04,,Day,False,2018-02-08
7046,08:00:00,40.792858,-73.967522,West 96th Street,16.09,11.1,,Day,False,2018-02-08
7047,13:30:00,40.733418,-74.008545,Washington Street,16.09,13.04,,Day,False,2018-02-08
7048,06:00:00,40.81892,-73.952225,West 135th Street,16.09,9.33,,Day,False,2018-02-09
7049,11:30:00,40.77755,-73.942879,FDR Drive,16.09,,,Day,True,2018-02-09
7050,16:30:00,40.782818,-73.943871,East 96th Street,16.09,5.63,,Day,False,2018-02-09
7051,20:00:00,40.731255,-73.973656,FDR Drive,16.09,7.4,,Night,True,2018-02-09
7052,08:00:00,40.799072,-73.974976,Henry Hudson Parkway,14.48,,,Day,False,2018-02-10
7053,13:00:00,40.717663,-73.985573,Williamsburg Bridge West,14.48,9.33,0.0,Day,False,2018-02-10
7054,20:00:00,40.714493,-73.976715,FDR Drive,16.09,14.81,253.75,Night,True,2018-02-11
7055,17:00:00,40.714836,-73.97654,Williamsburg Bridge East,16.09,,,Day,False,2018-02-12
7056,06:30:00,40.711872,-74.004005,Brooklyn Bridge,16.09,14.81,,Day,True,2018-02-13
7057,11:30:00,40.715961,-73.99593399999998,Manhattan Bridge South,,,,Day,True,2018-02-13
7058,13:30:00,40.845318,-73.927994,Alexander Hamilton Bridge East,16.09,9.33,,Day,False,2018-02-13
7059,17:30:00,40.710911,-74.002769,Brooklyn Bridge,16.09,16.74,,Day,False,2018-02-13
7060,13:00:00,40.716,-73.975792,FDR Drive,16.09,9.33,,Day,True,2018-02-14
7061,14:00:00,40.718971,-73.974968,E Houston Street,16.09,9.33,,Day,False,2018-02-14
7062,14:30:00,40.780785,-73.944115,FDR Drive,16.09,5.63,,Day,False,2018-02-14
7063,14:30:00,40.810711,-73.96713299999998,Henry Hudson Parkway,16.09,5.63,,Day,False,2018-02-14
7064,09:00:00,40.710903,-74.003632,Gold Street,9.66,5.63,,Day,False,2018-02-15
7065,14:00:00,40.791801,-73.935577,F D R Drive,11.27,16.74,,Day,False,2018-02-15
7066,15:00:00,40.846546,-73.932037,Amsterdam Avenue,14.48,9.33,,Day,True,2018-02-15
7067,16:00:00,40.846546,-73.932037,Amsterdam Avenue,14.48,11.1,,Day,False,2018-02-15
7068,19:00:00,40.849426,-73.941528,5th Avenue,16.09,13.04,,Night,True,2018-02-16
7069,16:00:00,40.785057,-73.93,Robert F Kennedy Bridge East,16.09,7.4,,Day,False,2018-02-17
7070,18:00:00,40.850067,-73.944817,George Washington Bridge,4.83,7.4,0.0,Day,False,2018-02-17
7071,06:30:00,40.80706,-73.933655,3rd Avenue,16.09,11.1,,Day,True,2018-02-18
7072,08:30:00,40.782818,-73.943871,East 96th Street,16.09,7.4,,Day,True,2018-02-18
7073,04:30:00,40.747753,-73.98086500000002,Park Avenue,6.44,7.4,,Night,True,2018-02-20
7074,06:00:00,40.7593,-73.96528599999998,East 57th Street,3.22,7.4,,Day,False,2018-02-20
7075,06:00:00,40.850372,-73.940575,Cabrini Blvd,2.9,7.4,,Day,True,2018-02-20
7076,17:00:00,40.832497,-73.950287,Henry Hudson Parkway,16.09,9.33,,Day,False,2018-02-20
7077,20:00:00,40.782818,-73.943871,East 96th Street,16.09,,,Night,True,2018-02-20
7078,04:30:00,40.782818,-73.943871,East 96th Street,16.09,,,Night,True,2018-02-21
7079,13:00:00,40.797298,-73.929344,FDR Drive,16.09,7.4,,Day,False,2018-02-21
7080,17:00:00,40.847218,-73.92845200000002,Washington Bridge,16.09,16.74,,Day,True,2018-02-21
7081,19:30:00,40.744343,-73.97139,Franklin Delano Roosevelt Drive Service Rd West,16.09,11.1,,Night,False,2018-02-21
7082,05:30:00,40.808445,-73.944992,West 126th Street,16.09,13.04,,Day,True,2018-02-22
7083,08:30:00,40.848686,-73.93735500000003,5th Avenue,16.09,14.81,0.0,Day,True,2018-02-22
7084,21:00:00,40.754719,-73.962212,FDR Drive,16.09,13.04,,Night,False,2018-02-22
